 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=         100 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        2    33901     29.84200 -4.679462021E-01  1.726281512E-02  4.976312990E+00  3.587563144E-01 -4.006952878E+01  1.211705833E-04       11
        1    33901  13359.13123  3.463741385E+00 -6.218662369E-02  5.172005135E-01  2.304411625E-02 -4.056951120E+01  1.093332190E-04       11
        2    33901  13359.13123  3.463721199E+00 -6.218633084E-02  5.172008104E-01  2.304413737E-02 -4.056950888E+01  1.093332531E-04       11
        1    33901  26629.04120 -8.070013922E-01  4.398701319E-02 -3.602079551E+00 -6.439861746E-02 -4.100928295E+01  1.093332190E-04       11
        2    33901  26629.04120 -8.070003616E-01  4.398692348E-02 -3.602079860E+00 -6.439862247E-02 -4.100928077E+01  1.093332531E-04       11
        1    34001     29.84200 -4.601914765E-01  1.707285061E-02  5.006550977E+00  3.609041988E-01  1.063048805E+01  2.603782566E-04       11
        2    34001     29.84200 -4.602128169E-01  1.707316367E-02  5.006550261E+00  3.609041470E-01  1.063049419E+01  2.603782496E-04       11
        1    34001  13359.13123  3.482726984E+00 -6.242293637E-02  4.045454436E-01  1.492714154E-02  9.530732680E+00  2.632995336E-04       11
        2    34001  13359.13123  3.482706987E+00 -6.242264711E-02  4.045461504E-01  1.492719232E-02  9.530738862E+00  2.632995285E-04       11
        1    34001  26629.04120 -8.127340032E-01  4.445031342E-02 -3.628146745E+00 -6.475853592E-02  8.454757320E+00  2.632995336E-04       11
        2    34001  26629.04120 -8.127324632E-01  4.445018680E-02 -3.628146754E+00 -6.475853655E-02  8.454763518E+00  2.632995285E-04       11
        1    34101     29.84200 -4.620168019E-01  1.722852931E-02  4.939631614E+00  3.561371286E-01  4.506140606E+01 -2.285515335E-06       11
        2    34101     29.84200 -4.620392160E-01  1.722885981E-02  4.939631353E+00  3.561371096E-01  4.506140638E+01 -2.285552359E-06       11
        1    34101  13359.13123  3.459055876E+00 -6.213518839E-02  6.279566013E-01  3.102252563E-02  4.505384420E+01  1.083871323E-05       11
        2    34101  13359.13123  3.459035084E+00 -6.213488532E-02  6.279571113E-01  3.102256241E-02  4.505384469E+01  1.083867632E-05       11
        1    34101  26629.04120 -8.133127902E-01  4.441902190E-02 -3.578882298E+00 -6.409452963E-02  4.502110931E+01  1.083871323E-05       11
        2    34101  26629.04120 -8.133132838E-01  4.441904214E-02 -3.578882116E+00 -6.409452714E-02  4.502110995E+01  1.083867632E-05       11
        1    34201     29.84200 -4.510692830E-01  1.719769402E-02  4.879595846E+00  3.518651380E-01  1.009309380E+01 -2.600467386E-04       11
        2    34201     29.84200 -4.510933802E-01  1.719805319E-02  4.879595829E+00  3.518651367E-01  1.009308768E+01 -2.600467490E-04       11
        1    34201  13359.13123  3.438642655E+00 -6.189431320E-02  8.400301246E-01  4.630695043E-02  1.117816786E+01 -2.567964747E-04       11
        2    34201  13359.13123  3.438619921E+00 -6.189397692E-02  8.400301927E-01  4.630695535E-02  1.117816180E+01 -2.567964869E-04       11
        1    34201  26629.04120 -8.103906186E-01  4.413717408E-02 -3.531358385E+00 -6.345021160E-02  1.225161513E+01 -2.567964747E-04       11
        2    34201  26629.04120 -8.103968175E-01  4.413760612E-02 -3.531358350E+00 -6.345021109E-02  1.225160911E+01 -2.567964869E-04       11
        1    34301     29.84200 -4.313839860E-01  1.683789628E-02  4.914716284E+00  3.543626349E-01 -4.031509070E+01 -1.135413872E-04       11
        2    34301     29.84200 -4.314083689E-01  1.683826255E-02  4.914716017E+00  3.543626157E-01 -4.031509381E+01 -1.135413541E-04       11
        1    34301  13359.13123  3.474308996E+00 -6.239529151E-02  7.239920899E-01  3.794622015E-02 -3.982972422E+01 -1.252389147E-04       11
        2    34301  13359.13123  3.474285318E+00 -6.239493860E-02  7.239920703E-01  3.794621859E-02 -3.982972745E+01 -1.252388825E-04       11
        1    34301  26629.04120 -8.007338260E-01  4.349134690E-02 -3.554017805E+00 -6.374711981E-02 -3.930005652E+01 -1.252389147E-04       11
        2    34301  26629.04120 -8.007443543E-01  4.349209139E-02 -3.554018024E+00 -6.374712320E-02 -3.930005989E+01 -1.252388825E-04       11
        1    34401     29.84200 -4.114630168E-01  1.638048425E-02  4.991216949E+00  3.598041130E-01 -2.819780846E+01  2.089376795E-04       11
        2    34401     29.84200 -4.114869287E-01  1.638084464E-02  4.991216233E+00  3.598040614E-01 -2.819780376E+01  2.089377051E-04       11
        1    34401  13359.13123  3.524767924E+00 -6.305709328E-02  4.607818395E-01  1.898196836E-02 -2.906975037E+01  2.004123225E-04       11
        2    34401  13359.13123  3.524744424E+00 -6.305674287E-02  4.607822365E-01  1.898199671E-02 -2.906974576E+01  2.004123494E-04       11
        1    34401  26629.04120 -8.015744896E-01  4.366045465E-02 -3.610229852E+00 -6.450555497E-02 -2.988587173E+01  2.004123225E-04       11
        2    34401  26629.04120 -8.015862669E-01  4.366128911E-02 -3.610230097E+00 -6.450555906E-02 -2.988586724E+01  2.004123494E-04       11
        1    34501     29.84200 -4.100779497E-01  1.635393397E-02  4.989347495E+00  3.596683108E-01  2.776713318E+01  2.102177088E-04       11
        2    34501     29.84200 -4.101018209E-01  1.635429342E-02  4.989346829E+00  3.596682626E-01  2.776713846E+01  2.102176867E-04       11
        1    34501  13359.13123  3.526988377E+00 -6.308114128E-02  4.624354182E-01  1.910029385E-02  2.687263654E+01  2.182317197E-04       11
        2    34501  13359.13123  3.526964956E+00 -6.308079247E-02  4.624361712E-01  1.910034800E-02  2.687264193E+01  2.182316992E-04       11
        1    34501  26629.04120 -8.068281823E-01  4.404632480E-02 -3.610401010E+00 -6.451317300E-02  2.598288709E+01  2.182317197E-04       11
        2    34501  26629.04120 -8.068394176E-01  4.404712006E-02 -3.610400951E+00 -6.451317260E-02  2.598289256E+01  2.182316992E-04       11
        1    34601     29.84200 -4.057521835E-01  1.644431070E-02  4.909861133E+00  3.540078663E-01  4.095594428E+01 -1.116270325E-04       11
        2    34601     29.84200 -4.057766562E-01  1.644468137E-02  4.909860947E+00  3.540078527E-01  4.095594196E+01 -1.116270681E-04       11
        1    34601  13359.13123  3.500764466E+00 -6.277755249E-02  7.332181551E-01  3.861119900E-02  4.140855672E+01 -9.955158861E-05       11
        2    34601  13359.13123  3.500740130E+00 -6.277718680E-02  7.332186806E-01  3.861123695E-02  4.140855456E+01 -9.955162480E-05       11
        1    34601  26629.04120 -7.979805369E-01  4.331698711E-02 -3.550185832E+00 -6.369921868E-02  4.183206063E+01 -9.955158861E-05       11
        2    34601  26629.04120 -7.979954949E-01  4.331805163E-02 -3.550185578E+00 -6.369921509E-02  4.183205862E+01 -9.955162480E-05       11
        1    34701     29.84200 -3.898716399E-01  1.627917894E-02  4.875375610E+00  3.515532776E-01 -8.956728110E+00 -2.605062974E-04       11
        2    34701     29.84200 -3.898959148E-01  1.627954987E-02  4.875375632E+00  3.515532791E-01 -8.956734567E+00 -2.605062917E-04       11
        1    34701  13359.13123  3.497777071E+00 -6.278073705E-02  8.564096395E-01  4.749115169E-02 -7.863868151E+00 -2.629317073E-04       11
        2    34701  13359.13123  3.497752215E+00 -6.278035968E-02  8.564097627E-01  4.749116063E-02 -7.863874612E+00 -2.629317036E-04       11
        1    34701  26629.04120 -7.799283280E-01  4.197440903E-02 -3.522016914E+00 -6.331507698E-02 -6.765056698E+00 -2.629317073E-04       11
        2    34701  26629.04120 -7.799483682E-01  4.197584129E-02 -3.522016798E+00 -6.331507527E-02 -6.765063173E+00 -2.629317036E-04       11
        1    34801     29.84200 -3.690662317E-01  1.584144701E-02  4.936582179E+00  3.559066595E-01 -4.478549119E+01 -4.339868647E-06       11
        2    34801     29.84200 -3.690894350E-01  1.584180430E-02  4.936581912E+00  3.559066403E-01 -4.478549178E+01 -4.339830203E-06       11
        1    34801  13359.13123  3.547938115E+00 -6.347191738E-02  6.513216209E-01  3.271342416E-02 -4.475730873E+01 -1.738351940E-05       11
        2    34801  13359.13123  3.547914089E+00 -6.347155065E-02  6.513216737E-01  3.271342785E-02 -4.475730947E+01 -1.738348116E-05       11
        1    34801  26629.04120 -7.643501955E-01  4.093578673E-02 -3.563380433E+00 -6.386385467E-02 -4.467340349E+01 -1.738351940E-05       11
        2    34801  26629.04120 -7.643728716E-01  4.093740988E-02 -3.563380593E+00 -6.386385720E-02 -4.467340439E+01 -1.738348116E-05       11
        1    34901     29.84200 -3.553267497E-01  1.550199576E-02  5.002080741E+00  3.605685554E-01 -1.122016077E+01  2.598824971E-04       11
        2    34901     29.84200 -3.553494611E-01  1.550234621E-02  5.002080053E+00  3.605685058E-01 -1.122015453E+01  2.598825091E-04       11
        1    34901  13359.13123  3.584652969E+00 -6.393796800E-02  4.327045939E-01  1.696351070E-02 -1.231115345E+01  2.562956547E-04       11
        2    34901  13359.13123  3.584629708E+00 -6.393761304E-02  4.327050505E-01  1.696354338E-02 -1.231114724E+01  2.562956685E-04       11
        1    34901  26629.04120 -7.693936683E-01  4.139004481E-02 -3.609685579E+00 -6.448975883E-02 -1.335817938E+01  2.562956547E-04       11
        2    34901  26629.04120 -7.694161853E-01  4.139165646E-02 -3.609685761E+00 -6.448976198E-02 -1.335817323E+01  2.562956685E-04       11
        1    35001     29.84200 -3.560119599E-01  1.557433350E-02  4.967490104E+00  3.581046346E-01  3.993320574E+01  1.229389763E-04       11
        2    35001     29.84200 -3.560347753E-01  1.557468558E-02  4.967489532E+00  3.581045932E-01  3.993320915E+01  1.229389427E-04       11
        1    35001  13359.13123  3.574012998E+00 -6.381270664E-02  5.492598882E-01  2.536007417E-02  3.940139538E+01  1.345181164E-04       11
        2    35001  13359.13123  3.573989434E+00 -6.381234674E-02  5.492606535E-01  2.536012926E-02  3.940139895E+01  1.345180837E-04       11
        1    35001  26629.04120 -7.695824281E-01  4.136766711E-02 -3.583888602E+00 -6.414348758E-02  3.885756499E+01  1.345181164E-04       11
        2    35001  26629.04120 -7.696053568E-01  4.136930857E-02 -3.583888465E+00 -6.414348597E-02  3.885756870E+01  1.345180837E-04       11
        1    35101     29.84200 -3.468803763E-01  1.558837718E-02  4.888401032E+00  3.524731992E-01  2.955973532E+01 -2.016190371E-04       11
        2    35101     29.84200 -3.469022908E-01  1.558871809E-02  4.888400921E+00  3.524731910E-01  2.955973059E+01 -2.016190645E-04       11
        1    35101  13359.13123  3.550245117E+00 -6.355647445E-02  8.199223204E-01  4.486461108E-02  3.039349183E+01 -1.927089025E-04       11
        2    35101  13359.13123  3.550221493E+00 -6.355611012E-02  8.199228654E-01  4.486465049E-02  3.039348724E+01 -1.927089313E-04       11
        1    35101  26629.04120 -7.463470278E-01  3.959699232E-02 -3.524041779E+00 -6.333459837E-02  3.120203665E+01 -1.927089025E-04       11
        2    35101  26629.04120 -7.463739898E-01  3.959892628E-02 -3.524041446E+00 -6.333459357E-02  3.120203217E+01 -1.927089313E-04       11
        1    35201     29.84200 -3.318439598E-01  1.536304474E-02  4.885150221E+00  3.522394915E-01 -2.636612441E+01 -2.135973071E-04       11
        2    35201     29.84200 -3.318640055E-01  1.536336007E-02  4.885150273E+00  3.522394951E-01 -2.636613001E+01 -2.135972853E-04       11
        1    35201  13359.13123  3.564547581E+00 -6.379182682E-02  8.334955153E-01  4.584456167E-02 -2.546491976E+01 -2.212024817E-04       11
        2    35201  13359.13123  3.564525228E+00 -6.379147873E-02  8.334956891E-01  4.584457429E-02 -2.546492544E+01 -2.212024616E-04       11
        1    35201  26629.04120 -7.179484901E-01  3.754617806E-02 -3.519340594E+00 -6.326528485E-02 -2.453860266E+01 -2.212024817E-04       11
        2    35201  26629.04120 -7.179785306E-01  3.754833583E-02 -3.519340410E+00 -6.326528210E-02 -2.453860842E+01 -2.212024616E-04       11
        1    35301     29.84200 -3.136118975E-01  1.492709629E-02  4.963734809E+00  3.578315274E-01 -4.126333858E+01  1.058051718E-04       11
        2    35301     29.84200 -3.136303161E-01  1.492738896E-02  4.963734565E+00  3.578315099E-01 -4.126333634E+01  1.058052091E-04       11
        1    35301  13359.13123  3.616461947E+00 -6.448810092E-02  5.746099844E-01  2.719156814E-02 -4.169858888E+01  9.364691176E-05       11
        2    35301  13359.13123  3.616441682E+00 -6.448778308E-02  5.746100756E-01  2.719157461E-02 -4.169858678E+01  9.364694965E-05       11
        1    35301  26629.04120 -7.051647506E-01  3.672876285E-02 -3.571469226E+00 -6.395937853E-02 -4.207353280E+01  9.364691176E-05       11
        2    35301  26629.04120 -7.051954798E-01  3.673097135E-02 -3.571469338E+00 -6.395938034E-02 -4.207353086E+01  9.364694965E-05       11
        1    35401     29.84200 -3.061902253E-01  1.473431734E-02  5.006222570E+00  3.608589209E-01  7.824725058E+00  2.639620674E-04       11
        2    35401     29.84200 -3.062086687E-01  1.473461044E-02  5.006221956E+00  3.608588767E-01  7.824731787E+00  2.639620624E-04       11
        1    35401  13359.13123  3.636154045E+00 -6.472489332E-02  4.409124646E-01  1.756044273E-02  6.710675600E+00  2.660449993E-04       11
        2    35401  13359.13123  3.636134198E+00 -6.472458218E-02  4.409129408E-01  1.756047687E-02  6.710682363E+00  2.660449963E-04       11
        1    35401  26629.04120 -7.149445201E-01  3.749157877E-02 -3.599053443E+00 -6.433243415E-02  5.623364120E+00  2.660449993E-04       11
        2    35401  26629.04120 -7.149746398E-01  3.749374312E-02 -3.599053556E+00 -6.433243623E-02  5.623370900E+00  2.660449963E-04       11
        1    35501     29.84200 -3.061446582E-01  1.484819143E-02  4.944737819E+00  3.564811453E-01  4.498809512E+01  1.452639069E-05       11
        2    35501     29.84200 -3.061624705E-01  1.484847550E-02  4.944737360E+00  3.564811120E-01  4.498809591E+01  1.452635076E-05       11
        1    35501  13359.13123  3.617378738E+00 -6.451838506E-02  6.503031799E-01  3.264634612E-02  4.490986331E+01  2.761490377E-05       11
        2    35501  13359.13123  3.617358743E+00 -6.451807060E-02  6.503039416E-01  3.264640102E-02  4.490986428E+01  2.761486409E-05       11
        1    35501  26629.04120 -7.030610179E-01  3.656219236E-02 -3.552731744E+00 -6.370688310E-02  4.480780190E+01  2.761490377E-05       11
        2    35501  26629.04120 -7.030924328E-01  3.656445080E-02 -3.552731522E+00 -6.370688018E-02  4.480780304E+01  2.761486409E-05       11
        1    35601     29.84200 -2.979713332E-01  1.484473221E-02  4.878367704E+00  3.517545003E-01  1.285455901E+01 -2.557995277E-04       11
        2    35601     29.84200 -2.979865009E-01  1.484497819E-02  4.878367651E+00  3.517544961E-01  1.285455254E+01 -2.557995415E-04       11
        1    35601  13359.13123  3.598368727E+00 -6.432848043E-02  8.750872188E-01  4.884632907E-02  1.392083656E+01 -2.517341012E-04       11
        2    35601  13359.13123  3.598350169E+00 -6.432818484E-02  8.750877887E-01  4.884637032E-02  1.392083017E+01 -2.517341169E-04       11
        1    35601  26629.04120 -6.675305360E-01  3.391549715E-02 -3.503660850E+00 -6.304448312E-02  1.497335395E+01 -2.517341012E-04       11
        2    35601  26629.04120 -6.675644745E-01  3.391793986E-02 -3.503660446E+00 -6.304447723E-02  1.497334762E+01 -2.517341169E-04       11
        1    35701     29.84200 -2.871292076E-01  1.461009284E-02  4.907669544E+00  3.538360135E-01 -3.899920063E+01 -1.285025403E-04       11
        2    35701     29.84200 -2.871416076E-01  1.461029878E-02  4.907669633E+00  3.538360197E-01 -3.899920440E+01 -1.285025057E-04       11
        1    35701  13359.13123  3.625542032E+00 -6.472306515E-02  7.774072360E-01  4.180847533E-02 -3.845152260E+01 -1.398147940E-04       11
        2    35701  13359.13123  3.625526270E+00 -6.472280994E-02  7.774074313E-01  4.180848953E-02 -3.845152649E+01 -1.398147605E-04       11
        1    35701  26629.04120 -6.376584928E-01  3.179781378E-02 -3.521983449E+00 -6.328305576E-02 -3.786161953E+01 -1.398147940E-04       11
        2    35701  26629.04120 -6.376930267E-01  3.180030142E-02 -3.521983214E+00 -6.328305225E-02 -3.786162355E+01 -1.398147605E-04       11
        1    35801     29.84200 -2.728803772E-01  1.422790274E-02  4.992019582E+00  3.598424369E-01 -3.034197505E+01  1.979069648E-04       11
        2    35801     29.84200 -2.728915190E-01  1.422809076E-02  4.992019400E+00  3.598424238E-01 -3.034197021E+01  1.979069944E-04       11
        1    35801  13359.13123  3.668873776E+00 -6.528036888E-02  5.084475509E-01  2.243161356E-02 -3.116708867E+01  1.887726329E-04       11
        2    35801  13359.13123  3.668860285E+00 -6.528014722E-02  5.084476390E-01  2.243161984E-02 -3.116708395E+01  1.887726639E-04       11
        1    35801  26629.04120 -6.346475447E-01  3.168764753E-02 -3.575504627E+00 -6.399655699E-02 -3.193512529E+01  1.887726329E-04       11
        2    35801  26629.04120 -6.346814119E-01  3.169008801E-02 -3.575504696E+00 -6.399655812E-02 -3.193512069E+01  1.887726639E-04       11
        1    35901     29.84200 -2.696860384E-01  1.416572832E-02  5.002814485E+00  3.606161147E-01  2.547946682E+01  2.202898119E-04       11
        2    35901     29.84200 -2.696975071E-01  1.416592119E-02  5.002813982E+00  3.606160784E-01  2.547947282E+01  2.202897901E-04       11
        1    35901  13359.13123  3.673932830E+00 -6.533768422E-02  4.856581850E-01  2.079061343E-02  2.454327030E+01  2.276279206E-04       11
        2    35901  13359.13123  3.673919126E+00 -6.533745960E-02  4.856586544E-01  2.079064713E-02  2.454327640E+01  2.276279006E-04       11
        1    35901  26629.04120 -6.433197453E-01  3.232831226E-02 -3.578939440E+00 -6.404258130E-02  2.361468570E+01  2.276279206E-04       11
        2    35901  26629.04120 -6.433534434E-01  3.233074027E-02 -3.578939477E+00 -6.404258219E-02  2.361469189E+01  2.276279006E-04       11
        1    36001     29.84200 -2.707339075E-01  1.432433131E-02  4.925020742E+00  3.550775392E-01  4.205172281E+01 -9.626032868E-05       11
        2    36001     29.84200 -2.707432476E-01  1.432449241E-02  4.925020387E+00  3.550775134E-01  4.205172068E+01 -9.626036808E-05       11
        1    36001  13359.13123  3.649043841E+00 -6.506896286E-02  7.492225765E-01  3.978124300E-02  4.243939391E+01 -8.389221392E-05       11
        2    36001  13359.13123  3.649030978E+00 -6.506874986E-02  7.492233312E-01  3.978129746E-02  4.243939195E+01 -8.389225388E-05       11
        1    36001  26629.04120 -6.165199497E-01  3.029782843E-02 -3.521411329E+00 -6.326572785E-02  4.279816193E+01 -8.389221392E-05       11
        2    36001  26629.04120 -6.165545440E-01  3.030032245E-02 -3.521411028E+00 -6.326572369E-02  4.279816014E+01 -8.389225388E-05       11
        1    36101     29.84200 -2.689182607E-01  1.436384702E-02  4.881848990E+00  3.520001031E-01 -6.170878996E+00 -2.635106627E-04       11
        2    36101     29.84200 -2.689238932E-01  1.436395285E-02  4.881848979E+00  3.520001019E-01 -6.170886044E+00 -2.635106592E-04       11
        1    36101  13359.13123  3.635964128E+00 -6.494587783E-02  8.906281803E-01  4.997302850E-02 -5.066369380E+00 -2.651035053E-04       11
        2    36101  13359.13123  3.635954116E+00 -6.494570652E-02  8.906287636E-01  4.997307075E-02 -5.066376434E+00 -2.651035039E-04       11
        1    36101  26629.04120 -5.771244627E-01  2.739699872E-02 -3.490864865E+00 -6.285343290E-02 -3.958601145E+00 -2.651035053E-04       11
        2    36101  26629.04120 -5.771589835E-01  2.739948984E-02 -3.490864411E+00 -6.285342623E-02 -3.958608198E+00 -2.651035039E-04       11
        1    36201     29.84200 -2.624582671E-01  1.413618097E-02  4.940243335E+00  3.561527893E-01 -4.462546127E+01 -2.091461086E-05       11
        2    36201     29.84200 -2.624611830E-01  1.413624653E-02  4.940243490E+00  3.561528003E-01 -4.462546234E+01 -2.091456947E-05       11
        1    36201  13359.13123  3.668836313E+00 -6.539169106E-02  6.991302395E-01  3.617492238E-02 -4.452784119E+01 -3.389865314E-05       11
        2    36201  13359.13123  3.668829806E+00 -6.539157176E-02  6.991304111E-01  3.617493490E-02 -4.452784242E+01 -3.389861208E-05       11
        1    36201  26629.04120 -5.550162221E-01  2.587297517E-02 -3.527774059E+00 -6.333990468E-02 -4.437570697E+01 -3.389865314E-05       11
        2    36201  26629.04120 -5.550492651E-01  2.587536158E-02 -3.527773790E+00 -6.333990063E-02 -4.437570836E+01 -3.389861208E-05       11
        1    36301     29.84200 -2.512096025E-01  1.382449121E-02  5.016790987E+00  3.616087621E-01 -1.392082204E+01  2.551823417E-04       11
        2    36301     29.84200 -2.512121802E-01  1.382455216E-02  5.016790906E+00  3.616087562E-01 -1.392081540E+01  2.551823574E-04       11
        1    36301  13359.13123  3.699425045E+00 -6.576312713E-02  4.663427743E-01  1.940597365E-02 -1.499135176E+01  2.507996355E-04       11
        2    36301  13359.13123  3.699419964E+00 -6.576302891E-02  4.663428278E-01  1.940597749E-02 -1.499134518E+01  2.507996531E-04       11
        1    36301  26629.04120 -5.629605337E-01  2.653852241E-02 -3.573247800E+00 -6.394592735E-02 -1.601569553E+01  2.507996355E-04       11
        2    36301  26629.04120 -5.629927061E-01  2.654084652E-02 -3.573247821E+00 -6.394592772E-02 -1.601568902E+01  2.507996531E-04       11
        1    36401     29.84200 -2.515752273E-01  1.388341129E-02  4.993242577E+00  3.599385609E-01  3.855748312E+01  1.374597932E-04       11
        2    36401     29.84200 -2.515776258E-01  1.388346939E-02  4.993242195E+00  3.599385333E-01  3.855748722E+01  1.374597580E-04       11
        1    36401  13359.13123  3.692922878E+00 -6.569432397E-02  5.590990194E-01  2.608893657E-02  3.796502884E+01  1.486366721E-04       11
        2    36401  13359.13123  3.692917510E+00 -6.569422157E-02  5.590994706E-01  2.608896902E-02  3.796503310E+01  1.486366381E-04       11
        1    36401  26629.04120 -5.622501596E-01  2.645738626E-02 -3.551959668E+00 -6.365713001E-02  3.736283065E+01  1.486366721E-04       11
        2    36401  26629.04120 -5.622825138E-01  2.645972342E-02 -3.551959627E+00 -6.365712968E-02  3.736283505E+01  1.486366381E-04       11
        1    36501     29.84200 -2.586018029E-01  1.413436737E-02  4.911961594E+00  3.541510830E-01  3.161577322E+01 -1.903496196E-04       11
        2    36501     29.84200 -2.586006890E-01  1.413437194E-02  4.911961317E+00  3.541510627E-01  3.161576840E+01 -1.903496518E-04       11
        1    36501  13359.13123  3.661763094E+00 -6.534205818E-02  8.305507875E-01  4.564951719E-02  3.240151555E+01 -1.808578805E-04       11
        2    36501  13359.13123  3.661759906E+00 -6.534198871E-02  8.305515306E-01  4.564957085E-02  3.240151087E+01 -1.808579140E-04       11
        1    36501  26629.04120 -5.259911764E-01  2.373382771E-02 -3.493906302E+00 -6.287499320E-02  3.316104641E+01 -1.808578805E-04       11
        2    36501  26629.04120 -5.260224970E-01  2.373609208E-02 -3.493905945E+00 -6.287498815E-02  3.316104187E+01 -1.808579140E-04       11
        1    36601     29.84200 -2.645552083E-01  1.422621101E-02  4.899444452E+00  3.532530309E-01 -2.405796738E+01 -2.231144287E-04       11
        2    36601     29.84200 -2.645504238E-01  1.422615964E-02  4.899444490E+00  3.532530333E-01 -2.405797379E+01 -2.231144073E-04       11
        1    36601  13359.13123  3.655670441E+00 -6.528779417E-02  8.650333987E-01  4.813553675E-02 -2.311757845E+01 -2.300365393E-04       11
        2    36601  13359.13123  3.655670826E+00 -6.528777874E-02  8.650339612E-01  4.813557753E-02 -2.311758495E+01 -2.300365198E-04       11
        1    36601  26629.04120 -4.927913966E-01  2.131562041E-02 -3.485920972E+00 -6.276510786E-02 -2.215477802E+01 -2.300365393E-04       11
        2    36601  26629.04120 -4.928201731E-01  2.131770334E-02 -3.485920491E+00 -6.276510076E-02 -2.215478459E+01 -2.300365198E-04       11
        1    36701     29.84200 -2.600890130E-01  1.399341379E-02  4.978861596E+00  3.589054062E-01 -4.226473601E+01  9.045536081E-05       11
        2    36701     29.84200 -2.600823669E-01  1.399333422E-02  4.978861854E+00  3.589054247E-01 -4.226473403E+01  9.045540258E-05       11
        1    36701  13359.13123  3.687530841E+00 -6.569074209E-02  6.124203405E-01  2.993514384E-02 -4.263532452E+01  7.803105999E-05       11
        2    36701  13359.13123  3.687534332E+00 -6.569077319E-02  6.124204438E-01  2.993515147E-02 -4.263532272E+01  7.803110227E-05       11
        1    36701  26629.04120 -4.847077675E-01  2.082524611E-02 -3.534352689E+00 -6.340530346E-02 -4.294577326E+01  7.803105999E-05       11
        2    36701  26629.04120 -4.847340708E-01  2.082715214E-02 -3.534352395E+00 -6.340529896E-02 -4.294577163E+01  7.803110227E-05       11
        1    36801     29.84200 -2.504653054E-01  1.375738993E-02  5.034015525E+00  3.628427098E-01  5.062673960E+00  2.664126303E-04       11
        2    36801     29.84200 -2.504590564E-01  1.375731668E-02  5.034015562E+00  3.628427125E-01  5.062681401E+00  2.664126279E-04       11
        1    36801  13359.13123  3.706433463E+00 -6.591027119E-02  4.577703886E-01  1.879628866E-02  3.939130979E+00  2.676702315E-04       11
        2    36801  13359.13123  3.706437242E+00 -6.591030620E-02  4.577703940E-01  1.879628907E-02  3.939138424E+00  2.676702313E-04       11
        1    36801  26629.04120 -4.976725844E-01  2.182384755E-02 -3.563480813E+00 -6.379207513E-02  2.845066464E+00  2.676702315E-04       11
        2    36801  26629.04120 -4.976987319E-01  2.182574242E-02 -3.563480783E+00 -6.379207467E-02  2.845073917E+00  2.676702313E-04       11
        1    36901     29.84200 -2.570841149E-01  1.396582704E-02  4.980462222E+00  3.590362674E-01  4.474389779E+01  3.084101005E-05       11
        2    36901     29.84200 -2.570765443E-01  1.396573324E-02  4.980461944E+00  3.590362473E-01  4.474389915E+01  3.084096659E-05       11
        1    36901  13359.13123  3.688346436E+00 -6.571085529E-02  6.478661792E-01  3.249220659E-02  4.459719019E+01  4.384681568E-05       11
        2    36901  13359.13123  3.688350664E+00 -6.571089777E-02  6.478666083E-01  3.249223750E-02  4.459719173E+01  4.384677264E-05       11
        1    36901  26629.04120 -4.841775005E-01  2.077935002E-02 -3.521980935E+00 -6.323032108E-02  4.442801178E+01  4.384681568E-05       11
        2    36901  26629.04120 -4.842030487E-01  2.078120195E-02 -3.521980829E+00 -6.323031973E-02  4.442801351E+01  4.384677264E-05       11
        1    37001     29.84200 -2.734031511E-01  1.433535958E-02  4.908706902E+00  3.539248899E-01  1.549239932E+01 -2.506633879E-04       11
        2    37001     29.84200 -2.733917127E-01  1.433520565E-02  4.908706681E+00  3.539248736E-01  1.549239242E+01 -2.506634057E-04       11
        1    37001  13359.13123  3.652025848E+00 -6.526929307E-02  8.813646740E-01  4.931907587E-02  1.653625639E+01 -2.458224076E-04       11
        2    37001  13359.13123  3.652033129E+00 -6.526938323E-02  8.813653855E-01  4.931912729E-02  1.653624956E+01 -2.458224273E-04       11
        1    37001  26629.04120 -4.497643299E-01  1.819541835E-02 -3.473206100E+00 -6.257536430E-02  1.756430121E+01 -2.458224076E-04       11
        2    37001  26629.04120 -4.497863524E-01  1.819701751E-02 -3.473205718E+00 -6.257535885E-02  1.756429446E+01 -2.458224273E-04       11
        1    37101     29.84200 -2.842600479E-01  1.443521091E-02  4.929905501E+00  3.554253319E-01 -3.756840405E+01 -1.425850440E-04       11
        2    37101     29.84200 -2.842459127E-01  1.443501477E-02  4.929905620E+00  3.554253401E-01 -3.756840850E+01 -1.425850078E-04       11
        1    37101  13359.13123  3.653451700E+00 -6.528542025E-02  8.035586693E-01  4.371278347E-02 -3.696205463E+01 -1.534787564E-04       11
        2    37101  13359.13123  3.653462303E+00 -6.528556158E-02  8.035591648E-01  4.371281943E-02 -3.696205924E+01 -1.534787215E-04       11
        1    37101  26629.04120 -4.302629320E-01  1.680595265E-02 -3.487826130E+00 -6.276672236E-02 -3.631571265E+01 -1.534787564E-04       11
        2    37101  26629.04120 -4.302809634E-01  1.680726539E-02 -3.487825636E+00 -6.276671502E-02 -3.631571740E+01 -1.534787215E-04       11
